cartodb_id,the_geom,gisjoin,total,cnty_trct,tracta,countya,statea,name,county,state,year,field_2,otherunspecified,africanlanguages,hebrew,arabic,hungarian,othernorthamericanindian,navajo,otherpacificisland,tagalog,otherasian,vietnamese,laotian,thai,hmong,mon_khmer,korean,japanese,chinese,otherindo_european,otherindic,urdu,hindi,gujarati,persian,armenian,otherslavic,serbo_croatian,polish,russian,greek,scandinavian,otherwestgermanic,yiddish,german,portuguese,italian,frenchcreole,french,spanish,onlyenglish
717,,3600470044500,4473,4744500,44500,47,36,"Census Tract 445, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.005,0.019,0,0,0,0.002,0.019,0.015,0,0,0,0,0,0,0.01,0.035,0,0.018,0,0,0,0.002,0,0,0,0.001,0.002,0,0,0.002,0,0.002,0,0.007,0,0.002,0.554,0.304
718,,3600470044600,1887,4744600,44600,47,36,"Census Tract 446, Kings County, New York",Kings County,New York,2010-2014,,0,0.001,0.024,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0.27,0.063,0,0.034,0,0,0,0,0.013,0,0,0.098,0.015,0,0,0.006,0,0,0.05,0,0,0.092,0.319
719,,3600470044700,2386,4744700,44700,47,36,"Census Tract 447, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0.004,0.02,0.002,0,0,0,0.006,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.005,0.005,0.491,0.46
720,,3600470044800,1799,4744800,44800,47,36,"Census Tract 448, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.099,0.003,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0.034,0,0,0.016,0,0,0,0,0,0,0.003,0.138,0,0,0,0.006,0,0,0.03,0,0.007,0.138,0.502
721,,3600470044900,2917,4744900,44900,47,36,"Census Tract 449, Kings County, New York",Kings County,New York,2010-2014,,0,0.006,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.003,0.002,0,0.003,0,0,0,0,0.022,0.002,0.033,0,0,0,0,0,0,0,0,0,0,0.355,0.572
722,,3600470045000,459,4745000,45000,47,36,"Census Tract 450, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.074,0.017,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0.059,0,0,0,0,0,0.037,0.765
723,,3600470045200,2378,4745200,45200,47,36,"Census Tract 452, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.105,0.003,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0.025,0,0,0,0,0.024,0.005,0,0,0.033,0,0,0,0,0.007,0.017,0.757
724,,3600470045300,2100,4745300,45300,47,36,"Census Tract 453, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0.005,0.007,0.004,0,0.006,0.478,0.469
725,,3600470045400,1798,4745400,45400,47,36,"Census Tract 454, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.148,0,0,0,0,0,0,0.007,0,0,0,0,0,0.007,0,0,0,0,0.057,0,0,0,0,0,0,0,0.027,0,0.002,0,0.1,0,0,0.002,0,0,0.108,0.542
726,,3600470045600,2353,4745600,45600,47,36,"Census Tract 456, Kings County, New York",Kings County,New York,2010-2014,,0.013,0.007,0.031,0.003,0.002,0,0,0,0,0.04,0,0,0,0,0,0,0,0.001,0.018,0,0.04,0,0,0.006,0,0.02,0,0.019,0.261,0,0,0,0.053,0,0,0,0,0,0.027,0.459
727,,3600470045800,1421,4745800,45800,47,36,"Census Tract 458, Kings County, New York",Kings County,New York,2010-2014,,0.022,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,0.007,0,0,0,0,0,0.038,0.643
728,,3600470046000,3504,4746000,46000,47,36,"Census Tract 460, Kings County, New York",Kings County,New York,2010-2014,,0.008,0,0.02,0,0,0,0,0,0,0.041,0,0,0.002,0,0.003,0,0.003,0.017,0,0.043,0.223,0,0,0,0,0.007,0,0.036,0.114,0,0.006,0,0.007,0.003,0,0.005,0,0,0.047,0.413
729,,3600470046201,2505,4746201,46201,47,36,"Census Tract 462.01, Kings County, New York",Kings County,New York,2010-2014,,0.006,0,0.036,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0.012,0,0.081,0.059,0,0,0,0,0.012,0.015,0.004,0.279,0,0,0,0.058,0,0,0.006,0,0.006,0.091,0.315
730,,3600470046202,1774,4746202,46202,47,36,"Census Tract 462.02, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.054,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.005,0,0,0.021,0,0,0,0.184,0,0.014,0.006,0,0,0.162,0.544
731,,3600470046400,2512,4746400,46400,47,36,"Census Tract 464, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.097,0.006,0.002,0,0,0,0,0.002,0,0,0,0,0,0.011,0,0,0.002,0,0.034,0.012,0,0,0,0.004,0.007,0.012,0.02,0.012,0,0,0.406,0,0,0,0,0.003,0.015,0.355
732,,3600470046800,1761,4746800,46800,47,36,"Census Tract 468, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.015,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0.313,0.001,0,0.018,0.001,0.01,0.001,0.475
733,,3600470047000,2452,4747000,47000,47,36,"Census Tract 470, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.157,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0.002,0.03,0,0,0,0.386,0.006,0,0.017,0.004,0,0.008,0.366
734,,3600470047200,2486,4747200,47200,47,36,"Census Tract 472, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.093,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0,0,0,0,0,0.019,0,0,0.01,0.481,0,0,0,0,0.002,0.006,0.369
735,,3600470047400,2737,4747400,47400,47,36,"Census Tract 474, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.188,0,0.004,0,0,0,0,0.009,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0.011,0.073,0,0,0,0.361,0,0,0,0,0.001,0.005,0.308
736,,3600470047600,3396,4747600,47600,47,36,"Census Tract 476, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.072,0.018,0.023,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.015,0,0.003,0,0.43,0,0,0.006,0.001,0,0.076,0.288
737,,3600470047700,3426,4747700,47700,47,36,"Census Tract 477, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0.002,0,0.003,0,0,0,0,0,0.012,0,0.028,0.009,0.004,0,0,0,0,0,0,0.002,0.032,0.008,0,0,0,0.015,0.005,0,0.015,0.001,0.013,0.109,0.743
738,,3600470047800,4105,4747800,47800,47,36,"Census Tract 478, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.033,0.022,0.007,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.001,0,0,0,0,0.002,0,0,0,0.006,0.014,0,0,0,0.37,0,0,0.004,0,0.001,0.221,0.314
739,,3600470048000,3042,4748000,48000,47,36,"Census Tract 480, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.071,0,0.003,0,0,0,0,0.047,0,0,0,0,0,0,0.003,0.01,0.015,0.048,0.042,0,0,0,0,0.03,0,0.019,0.113,0.003,0,0,0.11,0,0,0.002,0,0.015,0.185,0.284
740,,3600470048100,2623,4748100,48100,47,36,"Census Tract 481, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.014,0,0.006,0,0,0,0,0,0.004,0.028,0,0,0,0.008,0,0,0,0,0,0.016,0.002,0.006,0,0.008,0.006,0,0,0.014,0,0.023,0.302,0.563
741,,3600470048200,5265,4748200,48200,47,36,"Census Tract 482, Kings County, New York",Kings County,New York,2010-2014,,0.014,0.002,0.013,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0.005,0.05,0.019,0.038,0.177,0,0,0.026,0,0.003,0,0,0.214,0,0,0.001,0.022,0.004,0,0.004,0.015,0.009,0.069,0.258
742,,3600470048400,4976,4748400,48400,47,36,"Census Tract 484, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.021,0.012,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.001,0.017,0.029,0.022,0,0,0,0,0,0,0.021,0.12,0,0,0,0.286,0,0,0.008,0.031,0.003,0.093,0.332
743,,3600470048500,3154,4748500,48500,47,36,"Census Tract 485, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.005,0.008,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0.003,0,0.002,0.004,0.007,0.015,0.372,0.571
744,,3600470048600,3253,4748600,48600,47,36,"Census Tract 486, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.011,0.003,0,0,0,0,0,0.022,0,0,0,0,0,0.005,0,0.069,0.005,0.287,0.041,0.015,0,0,0,0,0,0,0.015,0,0,0,0.042,0,0,0,0,0,0.296,0.189
745,,3600470048800,3746,4748800,48800,47,36,"Census Tract 488, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.012,0.237,0.015,0,0,0,0,0.005,0,0.017,0.075,0.005,0.002,0,0.011,0,0,0,0.022,0,0.133,0.428
746,,3600470048900,3655,4748900,48900,47,36,"Census Tract 489, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.557,0.435
747,,3600470049000,5304,4749000,49000,47,36,"Census Tract 490, Kings County, New York",Kings County,New York,2010-2014,,0.005,0.02,0.018,0,0,0,0,0,0,0.025,0,0,0,0,0,0.002,0,0.038,0.009,0.057,0,0,0,0.006,0,0.003,0,0.059,0.199,0,0,0,0.043,0,0,0,0,0,0.156,0.36
748,,3600470049100,5506,4749100,49100,47,36,"Census Tract 491, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0.004,0,0,0.011,0,0,0,0.005,0.28,0,0.003,0,0,0,0,0,0,0,0.036,0,0,0,0,0.016,0,0,0,0,0,0.331,0.315
749,,3600470049200,3126,4749200,49200,47,36,"Census Tract 492, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.002,0.027,0,0,0,0,0,0,0,0,0.026,0,0,0,0.007,0.003,0.03,0.06,0.075,0,0,0,0,0.016,0,0,0.096,0.003,0.003,0,0.003,0,0,0,0.013,0.004,0.141,0.49
750,,3600470049300,7341,4749300,49300,47,36,"Census Tract 493, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.008,0.01,0.006,0.001,0.001,0,0,0,0,0,0,0.002,0,0,0,0,0.006,0.005,0.013,0,0.01,0.587,0.338
751,,3600470049400,5098,4749400,49400,47,36,"Census Tract 494, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.002,0,0.001,0.001,0,0,0,0.03,0,0,0,0,0,0,0.01,0.015,0.011,0.125,0.013,0,0,0.005,0.01,0.001,0,0.053,0.195,0,0,0,0.006,0.003,0,0.017,0.02,0.001,0.083,0.396
752,,3600470049500,2544,4749500,49500,47,36,"Census Tract 495, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.016,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0.011,0.031,0.017,0,0,0,0,0,0,0,0,0.02,0,0.004,0,0,0,0.002,0,0.018,0,0.007,0.21,0.647
753,,3600470049600,3847,4749600,49600,47,36,"Census Tract 496, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.013,0.034,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0.009,0.123,0.014,0.056,0.009,0,0,0,0,0.05,0.004,0.028,0.04,0.007,0,0,0.002,0,0,0.008,0,0.015,0.225,0.356
754,,3600470049700,2864,4749700,49700,47,36,"Census Tract 497, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.003,0,0,0,0,0,0,0,0.013,0,0,0,0,0.007,0.005,0.006,0,0.01,0,0,0,0,0,0,0,0.007,0.014,0,0.006,0,0,0.009,0,0.079,0,0.003,0.074,0.763
755,,3600470049800,4260,4749800,49800,47,36,"Census Tract 498, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.004,0.004,0,0,0,0,0,0,0,0,0.04,0,0.008,0,0.015,0.13,0.004,0.206,0.016,0,0,0.002,0,0.002,0,0.03,0.054,0,0,0.002,0.017,0.002,0,0.015,0,0.006,0.06,0.383
756,,3600470049900,1712,4749900,49900,47,36,"Census Tract 499, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.013,0,0,0,0,0,0,0,0,0,0.237,0.005,0.011,0,0,0,0.008,0.003,0.015,0,0.003,0.136,0.555
757,,3600470050000,3192,4750000,50000,47,36,"Census Tract 500, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.003,0.013,0,0,0,0,0.008,0,0,0,0.047,0,0,0,0,0.038,0.006,0.067,0,0,0,0.003,0,0.009,0,0,0.023,0,0.002,0,0.003,0,0,0.039,0.04,0.003,0.062,0.633
758,,3600470050100,2605,4750100,50100,47,36,"Census Tract 501, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.004,0.02,0,0,0,0,0,0,0.004,0,0,0,0,0.013,0.011,0.005,0.007,0,0,0,0,0,0,0,0,0.009,0.004,0,0,0.012,0.002,0.009,0,0.045,0,0.012,0.155,0.689
759,,3600470050202,2181,4750202,50202,47,36,"Census Tract 502.02, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.01,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.007,0.016,0.004,0,0,0,0,0,0,0,0,0.003,0.07,0.011,0,0,0,0.01,0,0.015,0,0.003,0.051,0.796
760,,3600470050300,2346,4750300,50300,47,36,"Census Tract 503, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.003,0.012,0,0.004,0.005,0,0,0,0,0,0,0,0.11,0.003,0,0,0,0,0,0,0.029,0,0.006,0.249,0.576
761,,3600470050400,4437,4750400,50400,47,36,"Census Tract 504, Kings County, New York",Kings County,New York,2010-2014,,0.003,0,0.001,0.016,0,0,0,0,0,0.009,0,0,0,0,0.002,0,0.005,0.015,0.008,0.077,0,0,0,0,0,0.003,0,0.068,0.082,0.003,0,0,0,0,0,0.015,0.012,0.009,0.162,0.51
762,,3600470050500,3964,4750500,50500,47,36,"Census Tract 505, Kings County, New York",Kings County,New York,2010-2014,,0,0,0,0.018,0,0,0,0.009,0,0,0,0,0,0,0,0.004,0.021,0.087,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0.007,0,0.003,0,0.003,0.465,0.338
763,,3600470050600,5186,4750600,50600,47,36,"Census Tract 506, Kings County, New York",Kings County,New York,2010-2014,,0,0.008,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.03,0.003,0,0,0,0,0,0.007,0,0.002,0,0,0.002,0.002,0,0,0.015,0.071,0.015,0.331,0.512
764,,3600470050700,2014,4750700,50700,47,36,"Census Tract 507, Kings County, New York",Kings County,New York,2010-2014,,0,0,0.019,0,0,0,0,0.025,0,0.008,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.549,0.012,0,0,0,0.006,0.258,0.112
765,,3600470050801,3553,4750801,50801,47,36,"Census Tract 508.01, Kings County, New York",Kings County,New York,2010-2014,,0,0.045,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.256,0.009,0.2,0.411
766,,3600470050803,1976,4750803,50803,47,36,"Census Tract 508.03, Kings County, New York",Kings County,New York,2010-2014,,0,0.003,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.004,0,0,0.103,0.003,0.112,0.74
